epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
160,2243.52,1.21138,1.13738,1.63051,0.68633,0.63299,0.7077,0.36021,1.63641,1.30642,2.02175,0.0004753,0.0004753,0.0004753
161,2257.15,1.1996,1.12965,1.63006,0.6212,0.67346,0.70061,0.35404,1.6508,1.34267,2.03169,0.000472,0.000472,0.000472
162,2270.91,1.21746,1.16073,1.65043,0.60466,0.69655,0.71088,0.3609,1.67143,1.31834,2.04658,0.0004687,0.0004687,0.0004687
163,2284.53,1.21462,1.15726,1.63709,0.65575,0.66773,0.71131,0.3549,1.66468,1.32317,2.03817,0.0004654,0.0004654,0.0004654
164,2298.31,1.19318,1.14101,1.62376,0.63494,0.65324,0.6974,0.35217,1.64124,1.35511,2.02816,0.0004621,0.0004621,0.0004621
165,2311.96,1.19611,1.14014,1.62799,0.62455,0.67159,0.70491,0.3634,1.6546,1.3059,2.04199,0.0004588,0.0004588,0.0004588
166,2325.63,1.19724,1.15015,1.62759,0.68409,0.65246,0.70759,0.36062,1.63635,1.31284,2.02184,0.0004555,0.0004555,0.0004555
167,2339.28,1.2089,1.1369,1.63819,0.64642,0.66057,0.70878,0.3546,1.69117,1.31207,2.04505,0.0004522,0.0004522,0.0004522
168,2353.08,1.18889,1.13657,1.61871,0.6944,0.65297,0.71944,0.36768,1.63697,1.2799,2.00444,0.0004489,0.0004489,0.0004489
169,2366.76,1.16706,1.11951,1.60522,0.67828,0.68528,0.73652,0.36634,1.65602,1.27612,2.04242,0.0004456,0.0004456,0.0004456
170,2380.49,1.18468,1.12461,1.62235,0.63403,0.69079,0.71967,0.36927,1.62074,1.30667,2.01541,0.0004423,0.0004423,0.0004423
171,2394.12,1.1895,1.12555,1.61508,0.6256,0.65218,0.68685,0.35466,1.6225,1.32351,2.02307,0.000439,0.000439,0.000439
172,2408.22,1.19264,1.11719,1.6182,0.6782,0.66171,0.70585,0.35952,1.65376,1.33242,2.02479,0.0004357,0.0004357,0.0004357
173,2422.06,1.18665,1.12617,1.6237,0.71741,0.62582,0.72092,0.36974,1.63343,1.29754,2.00425,0.0004324,0.0004324,0.0004324
174,2435.47,1.17362,1.09795,1.61073,0.65837,0.70752,0.73166,0.3781,1.64718,1.26438,2.01157,0.0004291,0.0004291,0.0004291
175,2449.99,1.19037,1.12175,1.60801,0.63042,0.68865,0.71594,0.36623,1.64613,1.29446,2.02518,0.0004258,0.0004258,0.0004258
176,2463.79,1.15573,1.09677,1.59727,0.65304,0.66517,0.71389,0.36443,1.66574,1.28204,2.03644,0.0004225,0.0004225,0.0004225
177,2477.51,1.16993,1.08392,1.6063,0.6209,0.68074,0.71353,0.36266,1.65626,1.29685,2.04813,0.0004192,0.0004192,0.0004192
178,2491.23,1.16746,1.10323,1.59893,0.63774,0.6852,0.70928,0.3593,1.64599,1.3229,2.03062,0.0004159,0.0004159,0.0004159
179,2504.86,1.16451,1.08114,1.60335,0.652,0.65527,0.71252,0.37289,1.64603,1.29791,2.03223,0.0004126,0.0004126,0.0004126
180,2518.48,1.17358,1.08433,1.59608,0.64094,0.66055,0.69867,0.35367,1.64901,1.31169,2.02806,0.0004093,0.0004093,0.0004093
