epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
104,1153.11,1.16268,1.03372,1.35675,0.69252,0.6674,0.70585,0.35803,1.62366,1.28571,1.81233,0.0003202,0.0003202,0.0003202
105,1163.27,1.18813,1.04669,1.35913,0.64248,0.66133,0.70326,0.35688,1.61783,1.30974,1.79096,0.0003136,0.0003136,0.0003136
106,1173.58,1.15619,1.02547,1.35239,0.65405,0.67009,0.69648,0.35214,1.64442,1.31541,1.79253,0.000307,0.000307,0.000307
107,1183.98,1.1649,1.03406,1.34817,0.68706,0.66321,0.70193,0.35468,1.62372,1.28818,1.77806,0.0003004,0.0003004,0.0003004
108,1194.14,1.15268,1.00476,1.34577,0.63212,0.67196,0.69578,0.35017,1.63066,1.30227,1.78529,0.0002938,0.0002938,0.0002938
109,1204.33,1.14574,1.01368,1.34358,0.63873,0.68611,0.70514,0.35578,1.64215,1.27955,1.81124,0.0002872,0.0002872,0.0002872
110,1214.5,1.14447,1.01408,1.34466,0.6373,0.68074,0.69157,0.34035,1.67152,1.30017,1.82436,0.0002806,0.0002806,0.0002806
111,1224.71,1.14162,0.99939,1.33814,0.67732,0.6517,0.69349,0.34558,1.65039,1.32328,1.80782,0.000274,0.000274,0.000274
112,1234.84,1.14343,1.00444,1.33593,0.65294,0.65117,0.69943,0.35763,1.62072,1.30808,1.7945,0.0002674,0.0002674,0.0002674
113,1244.95,1.13473,0.99874,1.33179,0.64243,0.67988,0.70369,0.36361,1.60059,1.29975,1.79053,0.0002608,0.0002608,0.0002608
114,1255.27,1.1244,0.99239,1.33612,0.67968,0.64606,0.69207,0.3489,1.60529,1.3137,1.77262,0.0002542,0.0002542,0.0002542
115,1265.37,1.14674,0.99504,1.33931,0.59358,0.70625,0.69364,0.34852,1.62618,1.30119,1.78703,0.0002476,0.0002476,0.0002476
116,1275.48,1.13678,0.99321,1.32006,0.69941,0.62723,0.68528,0.35122,1.633,1.31817,1.80754,0.000241,0.000241,0.000241
117,1285.67,1.11657,0.9774,1.32078,0.66255,0.66305,0.6957,0.34885,1.62556,1.30705,1.82011,0.0002344,0.0002344,0.0002344
118,1295.96,1.11589,0.97529,1.32131,0.67748,0.64713,0.6874,0.35288,1.6115,1.28972,1.80813,0.0002278,0.0002278,0.0002278
119,1306.11,1.12141,0.97373,1.32398,0.65821,0.63734,0.67489,0.34568,1.61047,1.30243,1.79016,0.0002212,0.0002212,0.0002212
120,1316.27,1.1018,0.94745,1.31257,0.66822,0.66046,0.69389,0.34547,1.62218,1.30891,1.8169,0.0002146,0.0002146,0.0002146
121,1326.59,1.09312,0.95184,1.31212,0.62521,0.69186,0.69469,0.35346,1.64104,1.31649,1.8002,0.000208,0.000208,0.000208
122,1336.85,1.11879,0.95812,1.31996,0.65953,0.64262,0.68497,0.3482,1.61442,1.33518,1.78769,0.0002014,0.0002014,0.0002014
123,1347.08,1.08981,0.93055,1.30509,0.62018,0.6681,0.67921,0.3479,1.62484,1.31241,1.79848,0.0001948,0.0001948,0.0001948
