epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
123,3195.06,1.25947,1.19244,1.67922,0.61044,0.61609,0.65718,0.32725,1.63854,1.43485,2.0173,0.0005974,0.0005974,0.0005974
124,3220.48,1.27288,1.19659,1.68897,0.67643,0.60268,0.674,0.33758,1.63446,1.41236,2.07025,0.0005941,0.0005941,0.0005941
125,3246.26,1.25625,1.19437,1.67914,0.66209,0.62971,0.6876,0.34489,1.63293,1.40543,2.06064,0.0005908,0.0005908,0.0005908
126,3272.02,1.25698,1.19471,1.68039,0.64175,0.65568,0.68425,0.35207,1.6166,1.35746,2.02552,0.0005875,0.0005875,0.0005875
127,3297.66,1.25539,1.18294,1.67898,0.65987,0.64276,0.68896,0.34048,1.65692,1.3998,2.04619,0.0005842,0.0005842,0.0005842
128,3323.14,1.23818,1.18183,1.67454,0.61224,0.69492,0.71114,0.35822,1.61524,1.34452,2.05752,0.0005809,0.0005809,0.0005809
129,3348.68,1.24746,1.18227,1.68255,0.62438,0.65691,0.69399,0.35653,1.62012,1.40412,2.03855,0.0005776,0.0005776,0.0005776
130,3374.4,1.2345,1.16634,1.65671,0.66215,0.66968,0.70823,0.36318,1.58745,1.33437,2.02412,0.0005743,0.0005743,0.0005743
131,3401.93,1.22672,1.15568,1.65221,0.70311,0.63727,0.7081,0.36806,1.5772,1.37623,2.02353,0.000571,0.000571,0.000571
132,3429.46,1.22385,1.15871,1.65252,0.57633,0.67082,0.66191,0.3239,1.67722,1.4334,2.0877,0.0005677,0.0005677,0.0005677
133,3454.91,1.2211,1.15528,1.65036,0.62216,0.68875,0.71591,0.37336,1.57419,1.32604,1.97806,0.0005644,0.0005644,0.0005644
134,3482.61,1.22159,1.15397,1.65736,0.63116,0.64662,0.67791,0.35369,1.59145,1.36315,2.0177,0.0005611,0.0005611,0.0005611
135,3508.23,1.22609,1.15258,1.658,0.58729,0.69954,0.70147,0.36092,1.58898,1.3743,2.0176,0.0005578,0.0005578,0.0005578
136,3533.73,1.23757,1.15876,1.65894,0.67919,0.65255,0.70713,0.36373,1.61251,1.36224,1.99846,0.0005545,0.0005545,0.0005545
137,3559.25,1.22061,1.13171,1.64949,0.66261,0.64795,0.69953,0.3545,1.60939,1.38842,1.98963,0.0005512,0.0005512,0.0005512
138,3584.65,1.21279,1.13522,1.65657,0.66948,0.63708,0.66594,0.31478,1.7061,1.47419,2.12125,0.0005479,0.0005479,0.0005479
139,3610.16,1.21354,1.13331,1.64671,0.57856,0.66271,0.66244,0.33389,1.61801,1.45015,2.04571,0.0005446,0.0005446,0.0005446
140,3635.66,1.20727,1.13284,1.64007,0.66762,0.65565,0.69672,0.35388,1.63376,1.36385,2.04283,0.0005413,0.0005413,0.0005413
141,3661.27,1.20529,1.11965,1.63082,0.69136,0.65676,0.69786,0.35231,1.60268,1.38174,2.01854,0.000538,0.000538,0.000538
142,3687.04,1.20361,1.13358,1.64624,0.64717,0.67305,0.68401,0.34298,1.63534,1.38609,2.0584,0.0005347,0.0005347,0.0005347
143,3712.79,1.20491,1.14544,1.63441,0.58792,0.65575,0.6619,0.31838,1.70637,1.4289,2.11628,0.0005314,0.0005314,0.0005314
144,3738.21,1.20787,1.1187,1.63254,0.65169,0.65005,0.68571,0.3475,1.64805,1.38105,2.05441,0.0005281,0.0005281,0.0005281
145,3763.7,1.19137,1.11837,1.63134,0.67319,0.65391,0.70679,0.35531,1.61382,1.34931,2.0213,0.0005248,0.0005248,0.0005248
146,3789.28,1.20675,1.13186,1.6486,0.61369,0.69348,0.70984,0.36563,1.62661,1.33112,2.05124,0.0005215,0.0005215,0.0005215
147,3814.81,1.17588,1.08767,1.61746,0.64618,0.64303,0.69616,0.35319,1.59478,1.35149,2.01386,0.0005182,0.0005182,0.0005182
148,3840.34,1.18271,1.06872,1.61628,0.63592,0.69026,0.69877,0.3446,1.61762,1.37277,2.04969,0.0005149,0.0005149,0.0005149
149,3865.8,1.17613,1.07929,1.6216,0.68434,0.64339,0.68881,0.34319,1.67855,1.38218,2.12544,0.0005116,0.0005116,0.0005116
150,3891.19,1.18937,1.11299,1.63439,0.69933,0.66794,0.70765,0.3514,1.61991,1.34362,2.06957,0.0005083,0.0005083,0.0005083
151,3916.78,1.17944,1.08762,1.61502,0.66981,0.6535,0.71088,0.35915,1.60064,1.35054,2.04642,0.000505,0.000505,0.000505
152,3942.39,1.17731,1.07936,1.62151,0.61544,0.67087,0.6967,0.35363,1.64476,1.3755,2.05705,0.0005017,0.0005017,0.0005017
153,3967.98,1.1782,1.08242,1.6228,0.69443,0.63373,0.69579,0.35601,1.59074,1.3509,2.0545,0.0004984,0.0004984,0.0004984
154,3993.37,1.15211,1.07972,1.60523,0.69071,0.64277,0.69679,0.35382,1.62688,1.33612,2.05896,0.0004951,0.0004951,0.0004951
155,4018.95,1.17223,1.057,1.60371,0.62115,0.67366,0.68099,0.34715,1.63796,1.37231,2.07083,0.0004918,0.0004918,0.0004918
156,4045.02,1.15097,1.03561,1.58615,0.65655,0.67114,0.69951,0.3508,1.6191,1.31776,2.04488,0.0004885,0.0004885,0.0004885
157,4070.47,1.16114,1.07006,1.60043,0.62454,0.62971,0.65952,0.33562,1.61751,1.40196,2.02862,0.0004852,0.0004852,0.0004852
158,4096.07,1.15141,1.05685,1.60724,0.61456,0.68475,0.67676,0.34274,1.65703,1.40181,2.08783,0.0004819,0.0004819,0.0004819
159,4121.46,1.14899,1.05083,1.59752,0.66401,0.65849,0.69664,0.34842,1.65552,1.34101,2.08021,0.0004786,0.0004786,0.0004786
160,4147.46,1.14464,1.0386,1.58585,0.62523,0.65461,0.68184,0.33583,1.68782,1.39301,2.1347,0.0004753,0.0004753,0.0004753
161,4173.02,1.14523,1.03665,1.58631,0.66628,0.63626,0.67774,0.33972,1.64302,1.38425,2.05664,0.000472,0.000472,0.000472
162,4198.54,1.16123,1.05431,1.61026,0.67971,0.68611,0.71154,0.35201,1.65506,1.32784,2.11172,0.0004687,0.0004687,0.0004687
163,4224.02,1.14769,1.04054,1.5884,0.6766,0.69001,0.71652,0.36534,1.61243,1.32364,2.04016,0.0004654,0.0004654,0.0004654
