epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,866.859,1.10243,0.95722,1.32461,0.71214,0.65207,0.72511,0.40068,1.54824,1.19878,1.676,0.0003334,0.0003334,0.0003334
103,875.396,1.0973,0.92028,1.33017,0.68561,0.67494,0.70243,0.38594,1.57906,1.20683,1.68755,0.0003268,0.0003268,0.0003268
104,883.945,1.09095,0.92599,1.31134,0.65119,0.70758,0.71097,0.38908,1.55288,1.20538,1.68868,0.0003202,0.0003202,0.0003202
105,892.354,1.08097,0.88963,1.3063,0.6592,0.74616,0.72277,0.39234,1.6007,1.19358,1.71104,0.0003136,0.0003136,0.0003136
106,900.648,1.09961,0.90019,1.31394,0.67747,0.68137,0.6981,0.37878,1.65278,1.20543,1.7572,0.000307,0.000307,0.000307
107,908.837,1.07852,0.90676,1.30268,0.66366,0.70428,0.70697,0.38717,1.60695,1.18997,1.73855,0.0003004,0.0003004,0.0003004
108,917.075,1.09035,0.9186,1.31589,0.6386,0.70746,0.70955,0.39101,1.57108,1.17482,1.6748,0.0002938,0.0002938,0.0002938
109,925.362,1.07775,0.88493,1.30283,0.72304,0.64268,0.70824,0.38837,1.614,1.18802,1.7143,0.0002872,0.0002872,0.0002872
110,933.813,1.0801,0.89832,1.30494,0.66533,0.68783,0.70045,0.37474,1.6363,1.1963,1.76402,0.0002806,0.0002806,0.0002806
111,942.087,1.06142,0.87849,1.2954,0.70914,0.67418,0.71672,0.38628,1.62318,1.17388,1.74616,0.000274,0.000274,0.000274
112,950.454,1.03147,0.84418,1.27728,0.64451,0.71488,0.71057,0.37371,1.65953,1.19534,1.78104,0.0002674,0.0002674,0.0002674
113,958.709,1.06489,0.8601,1.28683,0.66288,0.66494,0.70311,0.38552,1.61131,1.18744,1.74345,0.0002608,0.0002608,0.0002608
114,967.104,1.04886,0.86662,1.28132,0.63734,0.73076,0.71299,0.3806,1.61447,1.19855,1.71088,0.0002542,0.0002542,0.0002542
115,975.316,1.04604,0.8684,1.28721,0.67826,0.72833,0.73002,0.39738,1.59868,1.17432,1.71871,0.0002476,0.0002476,0.0002476
116,983.845,1.04485,0.87463,1.28065,0.70554,0.70154,0.72713,0.39502,1.60781,1.16281,1.7446,0.000241,0.000241,0.000241
117,992.143,1.03808,0.86218,1.28391,0.65613,0.71173,0.70366,0.38134,1.61898,1.1945,1.7328,0.0002344,0.0002344,0.0002344
118,1000.7,1.03994,0.86316,1.28007,0.68008,0.71156,0.71735,0.39449,1.59879,1.16244,1.72427,0.0002278,0.0002278,0.0002278
119,1008.93,1.03531,0.83645,1.27548,0.71181,0.68025,0.71631,0.39628,1.60431,1.16364,1.72794,0.0002212,0.0002212,0.0002212
120,1017.19,1.02324,0.83652,1.26351,0.68828,0.69018,0.71185,0.38645,1.60443,1.163,1.737,0.0002146,0.0002146,0.0002146
121,1025.42,1.0396,0.84297,1.26791,0.68035,0.70141,0.70747,0.38986,1.60423,1.16189,1.73625,0.000208,0.000208,0.000208
122,1033.72,1.01781,0.82755,1.25885,0.64839,0.67534,0.70285,0.37877,1.63029,1.19738,1.7698,0.0002014,0.0002014,0.0002014
123,1041.97,0.98584,0.79339,1.23334,0.68315,0.6853,0.71918,0.38911,1.59682,1.1882,1.73699,0.0001948,0.0001948,0.0001948
124,1050.33,0.99268,0.82418,1.25941,0.69066,0.68373,0.72194,0.39222,1.6037,1.18343,1.74221,0.0001882,0.0001882,0.0001882
125,1058.59,0.98314,0.79875,1.25414,0.69935,0.65717,0.70189,0.38235,1.65309,1.21945,1.79612,0.0001816,0.0001816,0.0001816
126,1067.17,0.99142,0.80009,1.24513,0.65303,0.69868,0.71885,0.39474,1.5964,1.15853,1.75543,0.000175,0.000175,0.000175
127,1075.42,0.96262,0.76792,1.23498,0.6805,0.69422,0.70916,0.39404,1.6049,1.17874,1.75027,0.0001684,0.0001684,0.0001684
